Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCM.SB1,2019.07,531468,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2019.08,535047,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2019.09,533496,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2019.10,535110,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2019.11,539496,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2019.12,537615,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2020.01,537159,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2020.02,535518,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2020.03,538164,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2020.04,540585,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2020.05,538917,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2020.06,540669,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2020.07,537432,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2020.08,538233,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2020.09,535317,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2020.10,537567,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2020.11,531480,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2020.12,537837,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2021.01,536070,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2021.02,539214,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2021.03,538902,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2021.04,543318,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2021.05,539514,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2021.06,546291,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2021.07,547827,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2021.08,552408,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2021.09,553170,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2021.10,559593,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2021.11,556401,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2021.12,565050,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2022.01,564627,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2022.02,567417,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2022.03,566337,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2022.04,572901,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2022.05,567630,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2022.06,574185,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2022.07,573336,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2022.08,576660,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2022.09,575232,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2022.10,578322,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2022.11,574479,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2022.12,582132,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2023.01,580332,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2023.02,582162,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1,2023.03,582366,,F,Number,0,Business Data Collection - BDC,Enterprise Counts - New Zealand,Total,,,,
BDCM.SB1A,2015.01,69396,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2015.02,69405,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2015.03,69453,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2015.04,69003,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2015.05,68295,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2015.06,68619,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2015.07,68541,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2015.08,68634,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2015.09,68529,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2015.10,68592,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2015.11,68391,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2015.12,68481,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2016.01,68589,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2016.02,68553,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2016.03,68520,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2016.04,68517,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2016.05,67833,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2016.06,67899,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2016.07,68139,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2016.08,68190,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2016.09,68118,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2016.10,68166,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2016.11,68166,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2016.12,68151,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2017.01,68064,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2017.02,68106,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2017.03,68253,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2017.04,68115,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2017.05,66915,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2017.06,67020,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2017.07,67116,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2017.08,67035,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2017.09,66399,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2017.10,66495,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2017.11,65931,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2017.12,65634,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2018.01,65475,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2018.02,66468,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2018.03,66426,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2018.04,66555,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2018.05,65967,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2018.06,64005,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2018.07,64173,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2018.08,64224,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2018.09,63897,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2018.10,64092,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2018.11,64080,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2018.12,64506,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2019.01,63948,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2019.02,64260,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2019.03,64215,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2019.04,64326,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2019.05,63276,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2019.06,63345,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2019.07,63654,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2019.08,64122,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2019.09,64017,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2019.10,64071,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2019.11,64164,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2019.12,64071,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2020.01,63996,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2020.02,63819,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2020.03,64023,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2020.04,64104,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2020.05,62994,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2020.06,62892,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2020.07,62787,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2020.08,62796,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2020.09,62544,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2020.10,62634,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2020.11,62262,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2020.12,62673,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2021.01,62550,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2021.02,62763,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2021.03,62580,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2021.04,62199,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2021.05,62001,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2021.06,62496,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2021.07,62697,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2021.08,62922,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2021.09,62874,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2021.10,63336,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2021.11,63012,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2021.12,63513,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2022.01,63432,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2022.02,63501,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2022.03,63525,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2022.04,63204,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2022.05,62835,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2022.06,63192,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2022.07,63258,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2022.08,63393,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2022.09,63219,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2022.10,63366,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2022.11,63060,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2022.12,63459,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2023.01,63291,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2023.02,63345,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1A,2023.03,63444,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Agriculture, Forestry and Fishing",,,
BDCM.SB1B,2015.01,747,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Mining,,,
BDCM.SB1B,2015.02,744,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Mining,,,
BDCM.SB1B,2015.03,738,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Mining,,,
BDCM.SB1B,2015.04,744,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Mining,,,
